order_id,customer_id,product_id,order_date,quantity,unit_price,discount_rate,discount_amount,final_unit_price,total_amount,total_cost,gross_profit,payment_method,order_status,sales_channel,warehouse,is_returned
1372,25,20,2024-06-21,2,399,10,39.9,359.1,718.2,427.22,290.98,PayPal,Processing,Website,JFK8 - New York NY,N
1373,114,4,2022-09-04,2,1099,15,164.85,934.15,1868.3,1198.46,669.84,Credit Card,Returned,Website,MDW2 - Chicago IL,Y
1374,175,24,2022-07-24,2,649,0,0.0,649.0,1298.0,794.84,503.16,Amazon Pay,Shipped,Third-Party Marketplace,MDW2 - Chicago IL,N
1375,117,71,2022-08-27,3,22,10,2.2,19.8,59.4,39.3,20.1,Credit Card,Processing,Website,JFK8 - New York NY,N
1376,62,63,2024-01-04,1,15,5,0.75,14.25,14.25,9.65,4.6,Buy Now Pay Later,Delivered,Mobile App,SEA6 - Seattle WA,N
1377,182,76,2023-10-19,1,19,10,1.9,17.1,17.1,10.31,6.79,Debit Card,Cancelled,Mobile App,ATL6 - Atlanta GA,N
1378,101,70,2022-10-05,2,38,0,0.0,38.0,76.0,47.98,28.02,Credit Card,Shipped,Third-Party Marketplace,DAL7 - Dallas TX,N
1379,104,56,2024-10-03,1,17,0,0.0,17.0,17.0,8.94,8.06,Debit Card,Delivered,Mobile App,MDW2 - Chicago IL,N
1380,128,37,2024-12-16,3,59,5,2.95,56.05,168.15,86.07,82.08,Credit Card,Returned,Website,ATL6 - Atlanta GA,Y
1381,192,74,2022-04-09,2,25,5,1.25,23.75,47.5,30.1,17.4,Credit Card,Shipped,Website,JFK8 - New York NY,N
1382,91,69,2024-06-07,1,9,15,1.35,7.65,7.65,4.97,2.68,Debit Card,Returned,Website,MDW2 - Chicago IL,Y
1383,175,6,2023-01-16,4,399,0,0.0,399.0,1596.0,950.32,645.68,Amazon Pay,Cancelled,Website,JFK8 - New York NY,N
1384,127,27,2022-04-03,2,199,10,19.9,179.1,358.2,248.64,109.56,Credit Card,Cancelled,Mobile App,MDW2 - Chicago IL,N
1385,2,31,2023-11-09,2,150,20,30.0,120.0,240.0,185.84,54.16,Buy Now Pay Later,Cancelled,Mobile App,MDW2 - Chicago IL,N
1386,103,6,2023-06-13,1,399,10,39.9,359.1,359.1,237.58,121.52,Debit Card,Cancelled,Mobile App,SEA6 - Seattle WA,N
1387,80,27,2023-07-13,5,199,5,9.95,189.05,945.25,621.6,323.65,Credit Card,Delivered,Mobile App,DAL7 - Dallas TX,N
1388,72,25,2022-01-22,3,499,0,0.0,499.0,1497.0,849.24,647.76,Credit Card,Processing,Mobile App,DAL7 - Dallas TX,N
1389,33,29,2022-11-22,1,449,0,0.0,449.0,449.0,233.63,215.37,Debit Card,Cancelled,Website,MDW2 - Chicago IL,N
1390,43,33,2024-03-26,5,179,5,8.95,170.05,850.25,547.25,303.0,Credit Card,Delivered,Alexa,MDW2 - Chicago IL,N
1391,28,16,2023-02-18,1,49,10,4.9,44.1,44.1,30.41,13.69,Debit Card,Cancelled,Mobile App,JFK8 - New York NY,N
1392,133,5,2023-04-14,1,349,0,0.0,349.0,349.0,188.6,160.4,Credit Card,Delivered,Website,SEA6 - Seattle WA,N
1393,18,31,2022-10-20,1,150,0,0.0,150.0,150.0,92.92,57.08,Amazon Pay,Shipped,Mobile App,ATL6 - Atlanta GA,N
1394,197,25,2022-03-31,3,499,5,24.95,474.05,1422.15,849.24,572.91,Gift Card,Shipped,Website,MDW2 - Chicago IL,N
1395,45,45,2022-04-26,1,44,15,6.6,37.4,37.4,22.19,15.21,Credit Card,Delivered,Website,ONT8 - Ontario CA,N
1396,58,24,2024-06-17,2,649,5,32.45,616.55,1233.1,794.84,438.26,Debit Card,Delivered,Alexa,ATL6 - Atlanta GA,N
1397,136,37,2023-10-13,2,59,0,0.0,59.0,118.0,57.38,60.62,Amazon Pay,Delivered,Website,ATL6 - Atlanta GA,N
1398,5,80,2023-10-21,2,18,10,1.8,16.2,32.4,19.38,13.02,Credit Card,Delivered,Website,JFK8 - New York NY,N
1399,2,49,2024-03-04,1,29,0,0.0,29.0,29.0,16.98,12.02,Credit Card,Returned,Website,SEA6 - Seattle WA,Y
1400,10,73,2024-09-02,2,14,0,0.0,14.0,28.0,13.7,14.3,Amazon Pay,Cancelled,Website,ATL6 - Atlanta GA,N
1401,100,58,2024-10-01,4,22,0,0.0,22.0,88.0,40.88,47.12,Credit Card,Processing,Third-Party Marketplace,DAL7 - Dallas TX,N
1402,123,20,2023-04-04,1,399,10,39.9,359.1,359.1,213.61,145.49,Amazon Pay,Delivered,Website,DAL7 - Dallas TX,N
1403,66,21,2023-09-07,1,99,0,0.0,99.0,99.0,51.96,47.04,Debit Card,Delivered,Mobile App,ATL6 - Atlanta GA,N
1404,59,52,2023-03-03,1,17,5,0.85,16.15,16.15,7.68,8.47,Debit Card,Cancelled,Website,SEA6 - Seattle WA,N
1405,116,57,2023-11-23,5,14,0,0.0,14.0,70.0,38.5,31.5,Credit Card,Delivered,Mobile App,JFK8 - New York NY,N
1406,63,28,2024-01-15,2,349,5,17.45,331.55,663.1,449.28,213.82,Debit Card,Cancelled,Mobile App,DAL7 - Dallas TX,N
1407,96,40,2022-08-11,1,19,0,0.0,19.0,19.0,9.98,9.02,Debit Card,Shipped,Third-Party Marketplace,ATL6 - Atlanta GA,N
1408,106,7,2022-11-17,1,139,0,0.0,139.0,139.0,75.28,63.72,Gift Card,Processing,Website,DAL7 - Dallas TX,N
1409,7,27,2023-07-14,1,199,10,19.9,179.1,179.1,124.32,54.78,Amazon Pay,Cancelled,Mobile App,SEA6 - Seattle WA,N
1410,103,74,2024-04-22,3,25,0,0.0,25.0,75.0,45.15,29.85,Credit Card,Delivered,Mobile App,DAL7 - Dallas TX,N
1411,81,79,2022-03-14,4,9,5,0.45,8.55,34.2,17.28,16.92,PayPal,Processing,Website,ONT8 - Ontario CA,N
1412,14,43,2024-01-01,3,49,5,2.45,46.55,139.65,92.13,47.52,Credit Card,Delivered,Website,ONT8 - Ontario CA,N
1413,93,80,2024-07-03,4,18,5,0.9,17.1,68.4,38.76,29.64,Amazon Pay,Shipped,Website,ONT8 - Ontario CA,N
1414,144,21,2024-04-30,4,99,0,0.0,99.0,396.0,207.84,188.16,Gift Card,Delivered,Website,ATL6 - Atlanta GA,N
1415,142,61,2023-05-26,2,599,0,0.0,599.0,1198.0,676.48,521.52,Amazon Pay,Cancelled,Website,DAL7 - Dallas TX,N
1416,25,6,2024-02-16,1,399,5,19.95,379.05,379.05,237.58,141.47,Amazon Pay,Shipped,Mobile App,MDW2 - Chicago IL,N
1417,113,75,2022-02-10,2,12,5,0.6,11.4,22.8,11.66,11.14,Gift Card,Cancelled,Mobile App,MDW2 - Chicago IL,N
1418,22,48,2023-09-07,1,19,0,0.0,19.0,19.0,9.86,9.14,Gift Card,Processing,Website,SEA6 - Seattle WA,N
1419,51,42,2022-06-20,1,29,10,2.9,26.1,26.1,17.56,8.54,Buy Now Pay Later,Delivered,Mobile App,ATL6 - Atlanta GA,N
1420,152,54,2023-06-02,10,16,5,0.8,15.2,152.0,82.5,69.5,Credit Card,Delivered,Mobile App,ONT8 - Ontario CA,N
1421,126,41,2023-05-05,4,39,0,0.0,39.0,156.0,75.12,80.88,Credit Card,Processing,Third-Party Marketplace,MDW2 - Chicago IL,N
1422,11,35,2024-07-27,2,149,10,14.9,134.1,268.2,135.82,132.38,Credit Card,Processing,Website,ATL6 - Atlanta GA,N
1423,3,74,2024-08-20,1,25,0,0.0,25.0,25.0,15.05,9.95,Credit Card,Delivered,Mobile App,SEA6 - Seattle WA,N
1424,97,43,2024-05-19,1,49,0,0.0,49.0,49.0,30.71,18.29,Credit Card,Delivered,Third-Party Marketplace,SEA6 - Seattle WA,N
1425,67,71,2022-06-20,1,22,0,0.0,22.0,22.0,13.1,8.9,Gift Card,Cancelled,Website,SEA6 - Seattle WA,N
1426,82,66,2022-09-21,4,38,0,0.0,38.0,152.0,81.64,70.36,Credit Card,Returned,Website,MDW2 - Chicago IL,Y
1427,17,20,2022-06-28,2,399,0,0.0,399.0,798.0,427.22,370.78,Credit Card,Cancelled,Website,MDW2 - Chicago IL,N
1428,159,10,2024-08-01,1,149,10,14.9,134.1,134.1,69.24,64.86,Credit Card,Processing,Mobile App,ATL6 - Atlanta GA,N
1429,32,8,2022-06-16,2,49,0,0.0,49.0,98.0,63.68,34.32,Amazon Pay,Delivered,Website,DAL7 - Dallas TX,N
1430,176,30,2024-03-03,1,149,5,7.45,141.55,141.55,71.66,69.89,Debit Card,Delivered,Mobile App,JFK8 - New York NY,N
1431,182,64,2023-08-13,2,12,0,0.0,12.0,24.0,14.8,9.2,Debit Card,Returned,Alexa,DAL7 - Dallas TX,Y
1432,48,65,2023-02-09,1,30,0,0.0,30.0,30.0,16.12,13.88,PayPal,Delivered,Mobile App,JFK8 - New York NY,N
1433,180,16,2023-01-19,2,49,0,0.0,49.0,98.0,60.82,37.18,Amazon Pay,Returned,Website,DAL7 - Dallas TX,Y
1434,163,76,2023-08-08,1,19,0,0.0,19.0,19.0,10.31,8.69,Credit Card,Delivered,Website,JFK8 - New York NY,N
1435,136,1,2023-05-31,2,999,15,149.85,849.15,1698.3,1028.48,669.82,Credit Card,Delivered,Website,DAL7 - Dallas TX,N
1436,89,8,2022-06-13,2,49,10,4.9,44.1,88.2,63.68,24.52,PayPal,Processing,Website,SEA6 - Seattle WA,N
1437,173,12,2024-01-11,1,699,10,69.9,629.1,629.1,353.0,276.1,Amazon Pay,Processing,Third-Party Marketplace,ATL6 - Atlanta GA,N
1438,68,41,2024-09-10,1,39,5,1.95,37.05,37.05,18.78,18.27,Credit Card,Delivered,Mobile App,ATL6 - Atlanta GA,N
1439,191,25,2023-12-24,1,499,0,0.0,499.0,499.0,283.08,215.92,PayPal,Delivered,Website,DAL7 - Dallas TX,N
1440,119,60,2024-02-29,1,17,0,0.0,17.0,17.0,10.58,6.42,Credit Card,Delivered,Website,MDW2 - Chicago IL,N
1441,98,20,2022-12-20,1,399,0,0.0,399.0,399.0,213.61,185.39,Gift Card,Delivered,Website,ONT8 - Ontario CA,N
1442,101,61,2022-02-14,1,599,0,0.0,599.0,599.0,338.24,260.76,Credit Card,Shipped,Mobile App,ATL6 - Atlanta GA,N
1443,72,30,2024-10-19,1,149,5,7.45,141.55,141.55,71.66,69.89,Gift Card,Shipped,Website,SEA6 - Seattle WA,N
1444,16,46,2023-10-25,5,349,0,0.0,349.0,1745.0,954.75,790.25,Amazon Pay,Processing,Website,ATL6 - Atlanta GA,N
1445,127,28,2023-09-23,1,349,0,0.0,349.0,349.0,224.64,124.36,Credit Card,Processing,Website,ATL6 - Atlanta GA,N
1446,110,79,2023-08-01,1,9,0,0.0,9.0,9.0,4.32,4.68,Credit Card,Delivered,Mobile App,JFK8 - New York NY,N
1447,95,73,2024-07-04,5,14,0,0.0,14.0,70.0,34.25,35.75,Credit Card,Delivered,Third-Party Marketplace,SEA6 - Seattle WA,N
1448,60,41,2024-09-02,2,39,15,5.85,33.15,66.3,37.56,28.74,Debit Card,Returned,Mobile App,MDW2 - Chicago IL,Y
1449,179,25,2023-04-14,4,499,15,74.85,424.15,1696.6,1132.32,564.28,Amazon Pay,Processing,Mobile App,JFK8 - New York NY,N
1450,126,73,2024-11-12,1,14,0,0.0,14.0,14.0,6.85,7.15,Credit Card,Cancelled,Website,MDW2 - Chicago IL,N
1451,21,68,2023-06-29,1,10,5,0.5,9.5,9.5,4.94,4.56,Credit Card,Delivered,Website,MDW2 - Chicago IL,N
1452,183,19,2024-08-28,1,249,10,24.9,224.1,224.1,132.77,91.33,Amazon Pay,Delivered,Website,ATL6 - Atlanta GA,N
1453,124,72,2023-10-18,1,18,0,0.0,18.0,18.0,8.95,9.05,Credit Card,Shipped,Alexa,JFK8 - New York NY,N
1454,166,25,2022-09-04,5,499,5,24.95,474.05,2370.25,1415.4,954.85,Credit Card,Delivered,Alexa,ATL6 - Atlanta GA,N
1455,130,37,2022-01-23,1,59,0,0.0,59.0,59.0,28.69,30.31,Credit Card,Delivered,Website,ONT8 - Ontario CA,N
1456,167,54,2022-10-30,1,16,5,0.8,15.2,15.2,8.25,6.95,Credit Card,Shipped,Website,DAL7 - Dallas TX,N
1457,195,41,2023-07-20,1,39,0,0.0,39.0,39.0,18.78,20.22,Amazon Pay,Delivered,Website,ATL6 - Atlanta GA,N
1458,33,42,2023-10-31,5,29,0,0.0,29.0,145.0,87.8,57.2,Credit Card,Shipped,Website,SEA6 - Seattle WA,N
1459,97,71,2023-10-26,1,22,0,0.0,22.0,22.0,13.1,8.9,Credit Card,Delivered,Alexa,ONT8 - Ontario CA,N
1460,165,37,2022-03-22,1,59,10,5.9,53.1,53.1,28.69,24.41,Credit Card,Cancelled,Mobile App,JFK8 - New York NY,N
1461,128,9,2022-07-29,4,99,0,0.0,99.0,396.0,232.52,163.48,Gift Card,Shipped,Website,MDW2 - Chicago IL,N
1462,92,44,2022-05-23,1,299,5,14.95,284.05,284.05,179.67,104.38,Debit Card,Shipped,Mobile App,SEA6 - Seattle WA,N
1463,102,20,2023-03-01,2,399,0,0.0,399.0,798.0,427.22,370.78,Credit Card,Shipped,Third-Party Marketplace,MDW2 - Chicago IL,N
1464,59,31,2022-02-19,1,150,5,7.5,142.5,142.5,92.92,49.58,PayPal,Delivered,Website,ONT8 - Ontario CA,N
1465,11,29,2022-10-09,3,449,15,67.35,381.65,1144.95,700.89,444.06,Credit Card,Shipped,Mobile App,SEA6 - Seattle WA,N
1466,102,3,2022-02-18,2,1299,0,0.0,1299.0,2598.0,1442.46,1155.54,Amazon Pay,Processing,Mobile App,ONT8 - Ontario CA,N
1467,52,76,2024-10-03,1,19,0,0.0,19.0,19.0,10.31,8.69,Amazon Pay,Delivered,Mobile App,MDW2 - Chicago IL,N
1468,131,22,2022-01-16,1,129,0,0.0,129.0,129.0,59.78,69.22,Amazon Pay,Cancelled,Website,ATL6 - Atlanta GA,N
1469,96,66,2023-06-09,1,38,10,3.8,34.2,34.2,20.41,13.79,Credit Card,Delivered,Website,ONT8 - Ontario CA,N
1470,167,37,2024-11-14,1,59,5,2.95,56.05,56.05,28.69,27.36,Credit Card,Returned,Website,DAL7 - Dallas TX,Y
1471,28,27,2023-09-04,1,199,5,9.95,189.05,189.05,124.32,64.73,Amazon Pay,Returned,Alexa,MDW2 - Chicago IL,Y
1472,93,60,2023-06-01,1,17,5,0.85,16.15,16.15,10.58,5.57,Credit Card,Delivered,Website,JFK8 - New York NY,N
1473,86,27,2023-11-02,1,199,5,9.95,189.05,189.05,124.32,64.73,Credit Card,Shipped,Mobile App,DAL7 - Dallas TX,N
1474,123,72,2023-05-24,2,18,10,1.8,16.2,32.4,17.9,14.5,Credit Card,Delivered,Website,ONT8 - Ontario CA,N
1475,159,7,2022-01-01,3,139,20,27.8,111.2,333.6,225.84,107.76,Credit Card,Delivered,Mobile App,JFK8 - New York NY,N
1476,25,7,2024-05-16,1,139,10,13.9,125.1,125.1,75.28,49.82,Credit Card,Returned,Website,SEA6 - Seattle WA,Y
1477,6,39,2023-09-11,3,45,10,4.5,40.5,121.5,63.24,58.26,Debit Card,Delivered,Third-Party Marketplace,JFK8 - New York NY,N
1478,31,4,2022-12-24,4,1099,20,219.8,879.2,3516.8,2396.92,1119.88,Credit Card,Delivered,Website,ATL6 - Atlanta GA,N
1479,178,72,2024-09-09,1,18,0,0.0,18.0,18.0,8.95,9.05,Amazon Pay,Delivered,Website,DAL7 - Dallas TX,N
1480,174,49,2024-08-11,1,29,5,1.45,27.55,27.55,16.98,10.57,Buy Now Pay Later,Delivered,Mobile App,ONT8 - Ontario CA,N
1481,169,9,2023-07-31,5,99,10,9.9,89.1,445.5,290.65,154.85,Credit Card,Returned,Website,SEA6 - Seattle WA,Y
1482,70,25,2022-01-04,1,499,0,0.0,499.0,499.0,283.08,215.92,Credit Card,Cancelled,Mobile App,DAL7 - Dallas TX,N
1483,144,63,2022-04-07,3,15,5,0.75,14.25,42.75,28.95,13.8,Credit Card,Delivered,Website,DAL7 - Dallas TX,N
1484,140,21,2022-10-26,1,99,15,14.85,84.15,84.15,51.96,32.19,Amazon Pay,Delivered,Website,ATL6 - Atlanta GA,N
1485,103,48,2023-08-22,1,19,5,0.95,18.05,18.05,9.86,8.19,Amazon Pay,Delivered,Alexa,SEA6 - Seattle WA,N
1486,139,53,2023-06-03,1,16,0,0.0,16.0,16.0,9.66,6.34,Credit Card,Cancelled,Website,DAL7 - Dallas TX,N
1487,116,70,2022-03-29,3,38,0,0.0,38.0,114.0,71.97,42.03,Gift Card,Delivered,Third-Party Marketplace,JFK8 - New York NY,N
1488,154,44,2022-11-23,2,299,10,29.9,269.1,538.2,359.34,178.86,Debit Card,Returned,Third-Party Marketplace,JFK8 - New York NY,Y
1489,178,51,2022-08-18,1,18,0,0.0,18.0,18.0,8.89,9.11,Debit Card,Cancelled,Mobile App,ATL6 - Atlanta GA,N
1490,2,33,2022-12-04,4,179,10,17.9,161.1,644.4,437.8,206.6,Amazon Pay,Returned,Mobile App,DAL7 - Dallas TX,Y
1491,30,42,2024-03-19,2,29,10,2.9,26.1,52.2,35.12,17.08,PayPal,Shipped,Website,MDW2 - Chicago IL,N
1492,192,53,2023-04-08,2,16,20,3.2,12.8,25.6,19.32,6.28,Debit Card,Processing,Alexa,JFK8 - New York NY,N
1493,184,1,2022-08-09,4,999,15,149.85,849.15,3396.6,2056.96,1339.64,Gift Card,Shipped,Mobile App,MDW2 - Chicago IL,N
1494,62,52,2022-07-17,1,17,0,0.0,17.0,17.0,7.68,9.32,Credit Card,Cancelled,Website,MDW2 - Chicago IL,N
1495,31,27,2022-05-27,1,199,15,29.85,169.15,169.15,124.32,44.83,Debit Card,Delivered,Website,MDW2 - Chicago IL,N
1496,170,52,2023-12-04,1,17,5,0.85,16.15,16.15,7.68,8.47,Credit Card,Delivered,Website,ATL6 - Atlanta GA,N
1497,123,79,2022-03-06,2,9,5,0.45,8.55,17.1,8.64,8.46,Credit Card,Shipped,Website,DAL7 - Dallas TX,N
1498,99,69,2023-12-20,3,9,5,0.45,8.55,25.65,14.91,10.74,Amazon Pay,Cancelled,Third-Party Marketplace,DAL7 - Dallas TX,N
1499,10,63,2023-06-01,3,15,0,0.0,15.0,45.0,28.95,16.05,Credit Card,Shipped,Mobile App,SEA6 - Seattle WA,N
1500,162,13,2023-05-10,1,99,10,9.9,89.1,89.1,52.09,37.01,Debit Card,Processing,Website,ATL6 - Atlanta GA,N
